prosperity_index,house_is,price,rooms_number,area,equipped_kitchen_has,furnished,open_fire,terrace,terrace_area,garden,garden_area,land_surface,swimming_pool_has,property_subtype_APARTMENT_BLOCK,property_subtype_DUPLEX,property_subtype_GROUND_FLOOR,property_subtype_HOUSE,property_subtype_MIXED_USE_BUILDING,property_subtype_OTHER,property_subtype_PENTHOUSE,property_subtype_VILLA,region_F,region_W,building_state_agg_renovated,building_state_agg_to_renovate
81.0,1,399000.0,3.0,395.0,1,0,0,0,0.0,1,35.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0
81.0,1,515000.0,4.0,225.0,1,0,0,0,0.0,0,0.0,126.0,0,1,0,0,0,0,0,0,0,0,1,1,0
81.0,1,299000.0,3.0,227.0,1,0,0,1,0.0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,1
81.0,1,305000.0,6.0,154.0,1,1,0,1,8.0,1,42.0,100.0,0,1,0,0,0,0,0,0,0,0,1,0,1
81.0,1,550000.0,3.0,185.0,1,0,0,0,0.0,1,92.0,92.0,0,0,0,0,0,1,0,0,0,0,1,0,0
81.0,1,299000.0,3.0,170.0,1,0,0,1,20.0,1,150.0,294.0,0,0,0,0,1,0,0,0,0,0,1,0,0
81.0,1,450000.0,4.0,217.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0
81.0,1,373000.0,3.0,144.0,1,0,0,1,0.0,1,1179.0,1565.0,0,0,0,0,0,1,0,0,0,0,1,0,1
81.0,1,199000.0,3.0,144.0,1,0,0,1,5.0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,1
81.0,1,129900.0,3.0,130.0,1,0,0,1,13.0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,1
81.0,1,295000.0,6.0,141.0,1,1,0,0,0.0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0
81.0,1,450000.0,7.0,395.0,1,0,0,1,35.0,1,160.0,465.0,0,0,0,0,0,1,0,0,0,0,1,0,0
81.0,1,360000.0,7.0,199.0,1,0,0,1,15.0,0,0.0,74.0,0,1,0,0,0,0,0,0,0,0,1,0,0
81.0,1,270000.0,5.0,244.0,1,0,0,1,5.0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,1
81.0,1,195000.0,3.0,200.0,0,0,0,0,0.0,0,0.0,85.0,0,0,0,0,1,0,0,0,0,0,1,0,1
81.0,1,335000.0,5.0,167.0,1,0,0,1,28.0,0,0.0,140.0,0,1,0,0,0,0,0,0,0,0,1,0,0
81.0,1,529000.0,7.0,453.0,0,0,0,1,0.0,0,0.0,220.0,0,0,0,0,0,0,1,0,0,0,1,0,0
81.0,1,165000.0,3.0,140.0,1,0,0,0,0.0,0,0.0,55.0,0,1,0,0,0,0,0,0,0,0,1,0,1
81.0,1,278000.0,5.0,325.0,1,0,0,0,0.0,0,0.0,265.0,0,1,0,0,0,0,0,0,0,0,1,0,1
81.0,1,185000.0,1.0,135.0,1,0,0,1,0.0,1,75.0,160.0,0,0,0,0,0,1,0,0,0,0,1,0,1
81.0,1,240000.0,3.0,147.0,1,0,0,1,14.0,0,0.0,49.0,0,0,0,0,0,1,0,0,0,0,1,0,1
81.0,1,225000.0,3.0,130.0,1,0,0,1,30.0,0,0.0,120.0,0,0,0,0,0,1,0,0,0,0,1,0,0
81.0,1,200000.0,5.0,132.0,1,0,0,0,0.0,0,0.0,70.0,0,1,0,0,0,0,0,0,0,0,1,0,0
81.0,1,181000.0,0.0,200.0,0,0,0,1,20.0,1,100.0,215.0,0,0,0,0,0,1,0,0,0,0,1,0,1
81.0,1,275000.0,3.0,100.0,1,0,0,0,0.0,0,0.0,30.0,0,0,0,0,1,0,0,0,0,0,1,1,0
81.0,1,1150000.0,5.0,1070.0,1,0,0,0,0.0,0,0.0,481.0,0,0,0,0,0,1,0,0,0,0,1,0,0
81.0,1,247500.0,0.0,235.0,0,0,0,1,0.0,0,0.0,165.0,0,0,0,0,0,1,0,0,0,0,1,0,0
81.0,1,245000.0,5.0,164.0,0,0,0,1,10.0,0,0.0,70.0,0,0,0,0,0,1,0,0,0,0,1,0,1
81.0,1,375000.0,3.0,270.0,1,0,0,1,15.0,1,90.0,200.0,0,1,0,0,0,0,0,0,0,0,1,0,1
81.0,1,450000.0,5.0,240.0,1,1,0,0,0.0,0,0.0,110.0,0,1,0,0,0,0,0,0,0,0,1,0,0
81.0,1,499000.0,4.0,199.0,1,0,0,1,19.0,0,0.0,125.0,0,0,0,0,0,1,0,0,0,0,1,0,0
81.0,1,450000.0,7.0,150.0,0,1,0,1,0.0,1,56.0,150.0,0,1,0,0,0,0,0,0,0,0,1,0,0
81.0,1,325000.0,5.0,237.0,0,0,0,1,0.0,1,53.0,187.0,0,1,0,0,0,0,0,0,0,0,1,0,1
81.0,1,139000.0,3.0,163.0,1,0,0,0,0.0,0,0.0,71.0,0,0,0,0,0,1,0,0,0,0,1,0,1
81.0,1,159000.0,2.0,158.0,1,0,0,0,0.0,0,0.0,72.0,0,0,0,0,0,1,0,0,0,0,1,0,1
81.0,1,429000.0,6.0,245.0,0,0,0,1,15.0,0,0.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0
81.0,1,375000.0,4.0,180.0,1,0,0,0,0.0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,0,1,0,0
81.0,1,525000.0,8.0,300.0,0,0,0,0,0.0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0
81.0,1,259000.0,4.0,250.0,1,0,0,0,0.0,0,0.0,200.0,0,0,0,0,0,1,0,0,0,0,1,0,0
81.0,1,1450000.0,18.0,950.0,1,0,0,1,100.0,0,0.0,655.0,0,1,0,0,0,0,0,0,0,0,1,0,0
81.0,1,227500.0,3.0,124.0,1,0,0,1,24.0,1,180.0,381.0,0,0,0,0,1,0,0,0,0,0,1,0,0
81.0,1,395000.0,7.0,300.0,1,0,0,1,0.0,1,50.0,262.0,0,0,0,0,1,0,0,0,0,0,1,0,1
81.0,1,129000.0,2.0,115.0,1,0,0,1,35.0,0,0.0,91.0,0,0,0,0,1,0,0,0,0,0,1,0,1
81.0,1,199500.0,2.0,150.0,1,0,0,1,20.0,1,40.0,40.0,0,0,0,0,1,0,0,0,0,0,1,0,0
81.0,1,325000.0,4.0,170.0,0,0,0,0,0.0,0,0.0,1500.0,0,0,0,0,1,0,0,0,0,0,1,0,1
81.0,1,390000.0,3.0,310.0,0,0,0,1,25.0,0,0.0,72.0,0,0,0,0,1,0,0,0,0,0,1,0,1
81.0,1,220000.0,5.0,210.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1
81.0,1,415000.0,3.0,260.0,1,0,0,1,40.0,1,350.0,550.0,0,0,0,0,1,0,0,0,0,0,1,0,0
81.0,1,399000.0,4.0,325.0,1,0,0,1,9.0,0,0.0,130.0,0,0,0,0,0,0,1,0,0,0,1,0,0
81.0,1,320000.0,5.0,190.0,1,0,0,1,13.0,1,77.0,160.0,0,0,0,0,0,0,1,0,0,0,1,0,1
81.0,1,1399000.0,1.0,1300.0,1,0,0,1,0.0,0,0.0,480.0,0,0,0,0,0,0,1,0,0,0,1,0,0
81.0,1,64000.0,2.0,100.0,1,0,0,0,0.0,0,0.0,70.0,0,0,0,0,1,0,0,0,0,0,1,0,1
81.0,1,670000.0,4.0,320.0,1,0,0,1,36.0,1,4100.0,4642.0,0,0,0,0,0,0,0,0,1,0,1,0,0
81.0,1,375000.0,3.0,220.0,1,0,1,1,0.0,1,420.0,469.0,0,0,0,0,1,0,0,0,0,0,1,0,0
81.0,1,200000.0,3.0,258.0,0,0,0,1,0.0,0,0.0,220.0,0,0,0,0,1,0,0,0,0,0,1,0,1
81.0,1,169000.0,4.0,216.0,1,0,0,0,0.0,0,0.0,140.0,0,0,0,0,1,0,0,0,0,0,1,0,1
81.0,1,200000.0,4.0,138.0,1,0,0,0,0.0,0,0.0,414.0,0,0,0,0,0,0,0,0,1,0,1,0,1
81.0,1,312000.0,3.0,175.0,1,0,1,1,16.0,1,550.0,689.0,0,0,0,0,1,0,0,0,0,0,1,0,0
81.0,1,499500.0,6.0,274.0,1,0,0,1,56.0,0,0.0,58.0,0,0,0,0,0,0,1,0,0,0,1,0,0
81.0,1,149000.0,3.0,124.0,1,0,0,1,0.0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,0,1,0,0
81.0,1,105000.0,3.0,166.0,0,0,0,1,0.0,0,0.0,747.0,0,0,0,0,1,0,0,0,0,0,1,0,1
81.0,1,140000.0,1.0,70.0,1,0,0,1,0.0,1,215.0,280.0,0,0,0,0,1,0,0,0,0,0,1,0,0
81.0,1,100000.0,2.0,118.0,1,0,0,0,0.0,1,90.0,140.0,0,0,0,0,1,0,0,0,0,0,1,0,1
81.0,1,129000.0,4.0,120.0,1,0,0,0,0.0,0,0.0,53.0,0,0,0,0,1,0,0,0,0,0,1,0,0
81.0,1,275000.0,3.0,136.0,1,0,0,1,0.0,0,0.0,224.0,0,0,0,0,1,0,0,0,0,0,1,0,0
81.0,1,60000.0,4.0,166.0,0,0,0,0,0.0,0,0.0,180.0,0,0,0,0,1,0,0,0,0,0,1,0,1
81.0,0,195000.0,1.0,100.0,1,0,0,1,16.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,385000.0,3.0,145.0,1,0,0,1,66.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
81.0,0,159500.0,2.0,79.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,125000.0,1.0,56.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,120000.0,1.0,56.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,130000.0,1.0,56.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,139500.0,2.0,71.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,145000.0,2.0,71.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,160000.0,2.0,71.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,199900.0,3.0,120.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,200000.0,2.0,95.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,210000.0,2.0,90.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,245000.0,2.0,90.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,350000.0,3.0,170.0,1,0,0,1,13.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,132000.0,1.0,60.0,1,0,0,1,3.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
81.0,0,162500.0,2.0,90.0,0,0,0,1,6.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,210000.0,2.0,82.0,1,0,0,1,11.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,395000.0,5.0,280.0,1,0,0,1,20.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1
81.0,0,79500.0,0.0,36.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1
81.0,0,320000.0,2.0,145.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,465000.0,3.0,190.0,1,0,0,1,10.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,459000.0,3.0,145.0,1,0,0,1,103.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,99500.0,1.0,49.0,1,0,0,1,21.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,99900.0,1.0,42.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,830000.0,2.0,280.0,1,0,0,1,38.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,225000.0,2.0,146.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0
81.0,0,584750.0,5.0,234.0,0,0,0,1,35.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0
81.0,0,165000.0,2.0,85.0,1,0,0,1,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,300000.0,2.0,130.0,1,0,0,0,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0
81.0,0,249000.0,3.0,125.0,1,0,0,1,7.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
81.0,0,339000.0,3.0,142.0,1,0,1,1,29.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1
81.0,0,195000.0,1.0,63.0,1,0,0,1,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,215000.0,2.0,90.0,1,0,0,1,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,315000.0,3.0,149.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0
81.0,0,220000.0,3.0,140.0,1,0,0,0,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0
81.0,0,274000.0,2.0,110.0,1,0,0,1,23.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,285000.0,2.0,112.0,1,0,0,1,18.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,325000.0,3.0,156.0,1,0,0,1,23.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,105000.0,2.0,65.0,1,0,0,1,27.0,1,50.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,1
81.0,0,283000.0,3.0,134.0,1,0,0,1,11.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
81.0,0,649000.0,5.0,235.0,1,0,0,1,17.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,302500.0,4.0,158.0,1,0,0,1,27.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,225000.0,2.0,106.0,1,0,0,1,2.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,389000.0,3.0,180.0,1,0,0,1,7.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,725000.0,5.0,250.0,1,0,0,1,17.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,250000.0,1.0,80.0,1,0,0,1,2.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,1,0
81.0,0,265000.0,2.0,124.0,1,0,0,1,23.0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0
81.0,0,175000.0,1.0,65.0,1,0,0,1,8.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,145000.0,2.0,85.0,1,0,0,1,3.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
81.0,0,185000.0,2.0,69.0,1,0,0,1,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,227500.0,3.0,122.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,209000.0,3.0,103.0,1,0,0,1,12.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,212500.0,2.0,102.0,1,0,0,1,20.0,1,94.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,79000.0,1.0,50.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,179000.0,2.0,90.0,1,0,0,0,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0
81.0,0,175000.0,2.0,90.0,1,0,0,1,2.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,109000.0,1.0,73.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
81.0,0,192500.0,2.0,95.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,259000.0,2.0,90.0,1,0,0,1,16.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0
81.0,0,85000.0,0.0,38.0,1,0,0,1,4.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0
81.0,0,249000.0,3.0,120.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,159000.0,2.0,88.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0
81.0,0,125000.0,1.0,50.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0
81.0,0,199000.0,2.0,126.0,1,0,0,1,7.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,799000.0,4.0,250.0,1,0,0,1,19.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,125000.0,2.0,79.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
81.0,0,75000.0,1.0,54.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0
81.0,0,299000.0,3.0,103.0,1,0,0,1,30.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
81.0,0,199000.0,2.0,95.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0
81.0,0,119000.0,1.0,57.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,375000.0,2.0,135.0,1,0,0,1,19.0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,1,0
81.0,0,189000.0,3.0,106.0,1,0,0,1,2.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,189000.0,3.0,122.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,195000.0,2.0,96.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,245000.0,2.0,103.0,0,0,0,1,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
118.0,1,820000.0,4.0,367.0,1,0,0,1,30.0,1,9143.0,9143.0,0,0,0,0,0,0,1,0,0,1,0,0,0
118.0,1,490000.0,3.0,260.0,0,0,0,0,0.0,0,0.0,317.0,0,0,0,0,0,1,0,0,0,1,0,1,0
118.0,1,840000.0,3.0,419.0,1,0,0,1,25.0,0,0.0,1285.0,0,0,0,0,0,1,0,0,0,1,0,0,0
118.0,1,945000.0,5.0,307.0,1,0,0,1,0.0,0,0.0,1830.0,1,0,0,0,0,1,0,0,0,1,0,0,0
118.0,0,219750.0,1.0,62.0,1,0,0,1,11.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
118.0,0,310000.0,2.0,140.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
96.0,1,215000.0,3.0,123.0,1,0,1,1,0.0,0,0.0,471.0,0,0,0,0,0,0,0,0,1,0,1,0,1
96.0,1,140000.0,3.0,100.0,1,0,0,1,0.0,0,0.0,240.0,0,0,0,0,1,0,0,0,0,0,1,0,1
96.0,1,190000.0,3.0,90.0,1,0,1,1,0.0,0,0.0,360.0,0,0,0,0,1,0,0,0,0,0,1,0,1
96.0,1,260000.0,4.0,225.0,1,0,0,1,0.0,0,0.0,514.0,0,0,0,0,0,0,0,0,1,0,1,0,0
96.0,1,2350000.0,7.0,510.0,1,0,0,1,0.0,0,0.0,10060.0,0,0,0,0,1,0,0,0,0,0,1,1,0
96.0,0,149000.0,2.0,75.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
96.0,0,180000.0,1.0,67.0,1,0,0,1,23.0,1,58.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
104.0,1,399000.0,5.0,237.0,1,0,0,0,0.0,0,0.0,205.0,0,1,0,0,0,0,0,0,0,1,0,0,0
104.0,1,315000.0,3.0,172.0,1,0,0,1,20.0,0,0.0,233.0,0,0,0,0,0,1,0,0,0,1,0,1,0
104.0,1,139900.0,1.0,90.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0
104.0,1,180000.0,2.0,35.0,0,0,0,0,0.0,0,0.0,110.0,0,0,0,0,1,0,0,0,0,1,0,0,0
104.0,1,325000.0,3.0,155.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0
104.0,1,359000.0,4.0,173.0,1,0,0,1,6.0,0,0.0,182.0,0,0,0,0,1,0,0,0,0,1,0,0,0
104.0,1,289000.0,3.0,152.0,1,0,1,1,0.0,0,0.0,216.0,0,0,0,0,1,0,0,0,0,1,0,0,0
104.0,1,339000.0,3.0,150.0,1,0,1,0,0.0,0,0.0,249.0,0,0,0,0,1,0,0,0,0,1,0,0,0
104.0,1,179500.0,3.0,90.0,0,1,0,0,0.0,1,75.0,229.0,0,0,0,0,1,0,0,0,0,1,0,0,0
104.0,1,235000.0,3.0,161.0,1,0,0,1,0.0,0,0.0,180.0,0,0,0,0,1,0,0,0,0,1,0,0,1
104.0,1,198000.0,2.0,83.0,0,0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0
104.0,1,209000.0,3.0,144.0,1,0,0,1,0.0,0,0.0,85.0,0,0,0,0,1,0,0,0,0,1,0,0,0
104.0,0,135000.0,1.0,45.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1
104.0,0,155000.0,2.0,45.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0
104.0,0,179500.0,2.0,67.0,1,0,0,1,1.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,185000.0,2.0,105.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,179000.0,1.0,70.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,220000.0,2.0,61.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,99000.0,1.0,28.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,159000.0,1.0,60.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,195000.0,2.0,94.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,225000.0,2.0,90.0,1,0,0,1,6.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,179500.0,2.0,83.0,1,0,0,1,1.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,119000.0,1.0,40.0,1,0,0,1,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,219000.0,2.0,93.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,399000.0,5.0,237.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,119500.0,1.0,35.0,0,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,135000.0,1.0,50.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,299000.0,1.0,95.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,149500.0,1.0,55.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,198000.0,2.0,83.0,0,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,299000.0,1.0,75.0,1,0,0,1,22.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,137500.0,1.0,45.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,149500.0,0.0,54.0,0,1,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,299950.0,2.0,133.0,1,0,0,1,0.0,1,60.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,237000.0,2.0,100.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,135000.0,1.0,81.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,149000.0,1.0,52.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0
104.0,0,335000.0,4.0,135.0,1,0,0,1,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
104.0,0,119000.0,1.0,67.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,119500.0,1.0,45.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,145000.0,2.0,75.0,0,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,259500.0,2.0,79.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,0,355000.0,2.0,95.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
87.0,1,725000.0,4.0,360.0,1,0,0,0,0.0,0,0.0,160.0,0,1,0,0,0,0,0,0,0,1,0,1,0
87.0,1,2450000.0,6.0,446.0,1,1,0,1,0.0,1,266.0,266.0,0,0,0,0,1,0,0,0,0,1,0,0,0
87.0,1,669000.0,6.0,600.0,1,0,0,0,0.0,0,0.0,238.0,0,1,0,0,0,0,0,0,0,1,0,0,1
87.0,1,885000.0,7.0,440.0,0,0,0,0,0.0,0,0.0,184.0,0,1,0,0,0,0,0,0,0,1,0,0,0
87.0,1,1180000.0,15.0,590.0,0,0,0,0,0.0,0,0.0,153.0,0,1,0,0,0,0,0,0,0,1,0,0,1
87.0,1,295000.0,4.0,127.0,1,0,0,0,0.0,0,0.0,52.0,0,0,0,0,0,1,0,0,0,1,0,0,1
87.0,1,619000.0,8.0,320.0,1,0,0,0,0.0,0,0.0,110.0,0,0,0,0,0,0,1,0,0,1,0,0,1
